X,Y,Z
500827.81227494,3479316.908604637,12.425146336004985
500911.07976867503,3479372.2847557957,12.504957920006232
500994.34726241004,3479427.660906955,12.584769504007479
501077.61475614505,3479483.037058114,12.664581088008726
501160.88224988006,3479538.4132092735,12.744392672009973
501244.149743615,3479593.7893604324,12.824204256011217
500579.8781838815,3479149.16889233,13.342404943269829
500663.12126776297,3479204.5817846605,13.323709886539659
500746.3643516445,3479259.9946769904,13.305014829809487
500829.607435526,3479315.407569321,13.286319773079317
500912.8505194075,3479370.820461651,13.267624716349145
500996.09360328893,3479426.233353981,13.248929659618975
501079.33668717043,3479481.6462463113,13.230234602888803
501162.57977105194,3479537.059138641,13.211539546158633
501245.8228549334,3479592.4720309717,13.192844489428461
500581.31209628884,3479147.9545450113,14.058715284895564
500664.50139257766,3479203.4480900224,13.972430569791129
500747.6906888665,3479258.941635034,13.886145854686692
500830.8799851553,3479314.435180045,13.799861139582257
500914.0692814442,3479369.9287250564,13.713576424477822
500997.258577733,3479425.4222700675,13.627291709373386
501080.44787402183,3479480.915815079,13.54100699426895
501163.63717031066,3479536.4093600903,13.454722279164514
501246.8264665995,3479591.9029051014,13.368437564060079
500582.6177502158,3479146.858352224,15.820288441256478
500665.7406004316,3479202.450704448,15.533676882512957
500748.86345064745,3479258.0430566724,15.247065323769434
500831.98630086327,3479313.6354088965,14.960453765025912
500915.1091510791,3479369.2277611205,14.67384220628239
500998.2320012949,3479424.8201133446,14.38723064753887
501081.3548515107,3479480.4124655686,14.100619088795348
501164.47770172654,3479536.004817793,13.814007530051825
501247.60055194236,3479591.597170017,13.527395971308303
500584.03923568834,3479145.6043115286,17.409697754555573
500667.18587137666,3479201.1596230567,16.91539550911115
500750.3325070649,3479256.714934585,16.421093263666723
500833.47914275323,3479312.270246113,15.926791018222298
500916.62577844155,3479367.8255576417,15.432488772777873
500999.77241412987,3479423.3808691697,14.938186527333448
501082.9190498181,3479478.936180698,14.443884281889023
501166.06568550644,3479534.4914922267,13.949582036444596
501249.21232119476,3479590.0468037548,13.455279791000171
500585.29739441274,3479144.4881450054,18.756038775573586
500668.4741888255,3479199.9962900113,18.072877551147176
500751.65098323824,3479255.504435017,17.389716326720762
500834.827777651,3479311.012580022,16.70655510229435
500918.00457206374,3479366.520725028,16.02339387786794
501001.18136647646,3479422.0288700336,15.340232653441525
501084.35816088924,3479477.537015039,14.657071429015112
501167.53495530196,3479533.045160045,13.9739102045887
501250.7117497147,3479588.5533050504,13.290748980162288
500587.00657848385,3479142.9905042495,19.520504010682536
500670.1966569677,3479198.4770084987,18.70890802136507
500753.3867354515,3479253.963512748,17.897312032047605
500836.57681393536,3479309.4500169973,17.08571604273014
500919.7668924192,3479364.9365212466,16.274120053412677
501002.95697090303,3479420.423025496,15.462524064095211
501086.14704938687,3479475.909529745,14.650928074777745
501169.3371278707,3479531.3960339944,13.839332085460281
501252.52720635454,3479586.8825382437,13.027736096142815
500587.8204539432,3479142.239756207,19.873442009972916
500671.07730788644,3479197.6265124143,19.09658401994583
500754.33416182967,3479253.013268621,18.319726029918744
500837.59101577295,3479308.4000248285,17.54286803989166
500920.8478697162,3479363.7867810354,16.766010049864576
501004.1047236594,3479419.173537242,15.98915205983749
501087.3615776026,3479474.5602934496,15.212294069810405
501170.61843154585,3479529.9470496564,14.435436079783319
501253.8752854891,3479585.3338058633,13.658578089756233
500588.8391199303,3479141.3051200067,21.163204593786
500672.17123986053,3479196.5782400137,20.363209187572
500755.50335979083,3479251.85136002,19.563213781357998
500838.8354797211,3479307.124480027,18.763218375143996
500922.1675996514,3479362.397600034,17.963222968929998
501005.4997195816,3479417.6707200403,17.163227562715996
501088.8318395119,3479472.943840047,16.363232156501994
501172.16395944223,3479528.216960054,15.563236750287995
501255.4960793725,3479583.4900800604,14.763241344073993
500590.2073976482,3479140.058316121,20.937942269995993
500673.6265952964,3479195.200632241,20.187984539991987
500757.0457929446,3479250.3429483618,19.438026809987978
500840.4649905928,3479305.4852644824,18.688069079983972
500923.884188241,3479360.6275806027,17.938111349979966
501007.30338588916,3479415.7698967233,17.188153619975957
501090.72258353734,3479470.912212844,16.43819588997195
501174.1417811856,3479526.054528964,15.688238159967945
501257.56097883376,3479581.196845085,14.938280429963939
500592.52576986403,3479138.143286374,20.967004351381878
500675.78343972814,3479193.5295727476,20.24610870276376
500759.0411095922,3479248.9158591214,19.525213054145638
500842.29877945624,3479304.302145495,18.804317405527517
500925.5564493203,3479359.688431869,18.0834217569094
501008.8141191844,3479415.0747182425,17.362526108291277
501092.07178904844,3479470.461004616,16.64163045967316
501175.3294589125,3479525.84729099,15.920734811055038
501258.58712877653,3479581.2335773637,15.199839162436916
500593.9567106478,3479136.8980784398,20.238753663130513
500677.21452129557,3479192.2851568796,19.599607326261022
500760.47233194334,3479247.6722353194,18.960460989391535
500843.7301425911,3479303.059313759,18.321314652522048
500926.9879532389,3479358.446392199,17.682168315652557
501010.24576388666,3479413.833470639,17.04302197878307
501093.50357453444,3479469.2205490787,16.40387564191358
501176.7613851822,3479524.6076275185,15.764729305044092
501260.01919583,3479579.9947059583,15.125582968174605
500595.08888784726,3479135.940723226,19.293973872916645
500678.30427569454,3479191.3924464514,18.741147745833285
500761.5196635418,3479246.8441696772,18.188321618749928
500844.7350513891,3479302.295892903,17.635495491666568
500927.95043923636,3479357.7476161285,17.08266936458321
501011.16582708363,3479413.1993393544,16.529843237499854
501094.3812149309,3479468.65106258,15.977017110416496
501177.5966027782,3479524.1027858057,15.424190983333137
501260.81199062546,3479579.5545090316,14.87136485624978
500596.50837389496,3479134.7059414648,18.710343824090668
500679.72394779,3479190.15888293,18.336787648181335
500762.93952168495,3479245.6118243947,17.963231472272003
500846.1550955799,3479301.06476586,17.58967529636267
500929.37066947494,3479356.5177073246,17.21611912045334
501012.5862433699,3479411.9706487893,16.842562944544007
501095.80181726493,3479467.4235902545,16.469006768634674
501179.0173911599,3479522.876531719,16.095450592725342
501262.23296505486,3479578.3294731844,15.72189441681601
500599.09200328606,3479132.554226661,18.435952583527158
500682.15170657204,3479188.2404533224,18.075605167054313
500765.2114098581,3479243.9266799837,17.715257750581472
500848.27111314406,3479299.612906645,17.354910334108627
500931.3308164301,3479355.2991333064,16.994562917635786
501014.3905197161,3479410.9853599677,16.634215501162945
501097.4502230021,3479466.671586629,16.2738680846901
501180.5099262881,3479522.357813291,15.91352066821726
501263.56962957414,3479578.044039952,15.553173251744417
500601.0428724999,3479130.9255875903,18.476413480750168
500683.9902449998,3479186.7791751805,18.14452696150034
500766.93761749973,3479242.6327627706,17.81264044225051
500849.88498999964,3479298.4863503613,17.48075392300068
500932.83236249955,3479354.3399379514,17.14886740375085
501015.77973499947,3479410.1935255416,16.81698088450102
501098.7271074994,3479466.0471131317,16.48509436525119
501181.6744799993,3479521.900700722,16.15320784600136
501264.6218524992,3479577.754288312,15.82132132675153
500602.57278943027,3479129.6392980157,18.37401490783667
500685.4459788606,3479185.6035960317,18.195629815673342
500768.3191682909,3479241.5678940476,18.017244723510014
500851.1923577212,3479297.532192063,17.838859631346686
500934.0655471515,3479353.496490079,17.660474539183358
501016.9387365818,3479409.460788095,17.482089447020034
501099.8119260121,3479465.425086111,17.303704354856706
501182.68511544244,3479521.3893841268,17.125319262693377
501265.5583048727,3479577.3536821427,16.94693417053005
500604.7109688145,3479127.852525481,17.664826211401884
500687.46093762905,3479183.9990509627,17.563152422803768
500770.21090644354,3479240.145576444,17.461478634205648
500852.960875258,3479296.2921019257,17.35980484560753
500935.7108440726,3479352.438627407,17.258131057009415
501018.46081288706,3479408.585152888,17.156457268411298
501101.21078170155,3479464.73167837,17.05478347981318
501183.9607505161,3479520.878203851,16.953109691215065
501266.7107193306,3479577.024729333,16.851435902616945
500606.89610697154,3479125.99761132,17.005383331127174
500689.56721394317,3479182.26022264,17.086866662254344
500772.23832091474,3479238.52283396,17.16834999338152
500854.9094278863,3479294.7854452804,17.249833324508693
500937.58053485793,3479351.0480566006,17.331316655635867
501020.2516418295,3479407.3106679204,17.412799986763037
501102.92274880107,3479463.5732792406,17.49428331789021
501185.5938557727,3479519.835890561,17.575766649017385
501268.26496274426,3479576.098501881,17.657249980144556
500608.6143330003,3479124.540365297,16.460675425781094
500691.2196660006,3479180.898730594,16.766650851562186
500773.8249990009,3479237.257095891,17.072626277343282
500856.4303320011,3479293.615461188,17.378601703124374
500939.03566500143,3479349.973826485,17.68457712890547
501021.64099800173,3479406.332191782,17.990552554686563
501104.246331002,3479462.690557079,18.29652798046766
501186.8516640023,3479519.0489223762,18.60250340624875
501269.45699700253,3479575.407287673,18.908478832029846
500609.4074620888,3479123.8171549733,16.741804904141677
500692.0675241776,3479180.0953099467,17.030609808283355
500774.7275862664,3479236.37346492,17.319414712425033
500857.3876483552,3479292.651619893,17.608219616566714
500940.047710444,3479348.9297748664,17.897024520708392
501022.7077725328,3479405.20792984,18.18582942485007
501105.36783462163,3479461.4860848133,18.474634328991748
501188.02789671044,3479517.7642397867,18.763439233133425
501270.68795879924,3479574.04239476,19.052244137275103
500612.1552464801,3479121.496894848,16.75284559774072
500694.6932929601,3479177.953789696,17.052691195481437
500777.2313394402,3479234.4106845437,17.352536793222157
500859.76938592026,3479290.8675793917,17.652382390962874
500942.30743240035,3479347.3244742397,17.952227988703594
501024.84547888045,3479403.7813690878,18.25207358644431
501107.3835253605,3479460.238263936,18.55191918418503
501189.9215718406,3479516.6951587833,18.85176478192575
501272.45961832063,3479573.1520536314,19.15161037966647
500612.8665162422,3479120.8409538483,16.378244602825454
500695.46583248436,3479177.2079076963,16.72388920565091
500778.0651487266,3479233.5748615447,17.069533808476365
500860.6644649688,3479289.941815393,17.415178411301824
500943.26378121093,3479346.308769241,17.76082301412728
501025.86309745314,3479402.6757230894,18.106467616952735
501108.46241369535,3479459.0426769378,18.45211221977819
501191.0617299375,3479515.409630786,18.797756822603645
501273.6610461797,3479571.776584634,19.1434014254291
500613.644210579,3479120.1188075715,16.726532142409642
500696.319521158,3479176.374615143,17.004264284819286
500778.994831737,3479232.630422714,17.28199642722893
500861.670142316,3479288.8862302857,17.559728569638576
500944.34545289504,3479345.1420378573,17.83746071204822
501027.02076347405,3479401.397845429,18.115192854457863
501109.69607405306,3479457.6536530005,18.392924996867507
501192.3713846321,3479513.909460572,18.67065713927715
501275.0466952111,3479570.165268143,18.948389281686794
500615.68054153287,3479118.396723274,16.788319837681794
500698.2716830658,3479174.776446548,16.96193967536359
500780.8628245987,3479231.156169822,17.135559513045383
500863.45396613155,3479287.5358930957,17.309179350727177
500946.0451076645,3479343.91561637,17.482799188408972
501028.63624919736,3479400.2953396435,17.656419026090767
501111.22739073023,3479456.6750629176,17.83003886377256
501193.81853226316,3479513.0547861913,18.003658701454356
501276.40967379604,3479569.4345094655,18.17727853913615
500617.43098782364,3479116.895930084,16.88095936524915
500699.9831756472,3479173.3328601685,16.976918730498298
500782.53536347084,3479229.7697902527,17.07287809574745
500865.0875512944,3479286.206720337,17.1688374609966
500947.63973911805,3479342.643650421,17.26479682624575
501030.1919269417,3479399.0805805055,17.360756191494897
501112.74411476526,3479455.5175105897,17.456715556744047
501195.2963025889,3479511.954440674,17.552674921993198
501277.8484904125,3479568.391370758,17.648634287242345
500618.7505086452,3479115.724283359,16.789328803869708
500701.3407172904,3479172.1055667186,16.880557607739416
500783.9309259356,3479228.4868500778,16.971786411609123
500866.52113458083,3479284.8681334374,17.06301521547883
500949.1113432261,3479341.2494167965,17.154244019348543
501031.7015518713,3479397.6307001556,17.24547282321825
501114.2917605165,3479454.011983515,17.336701627087958
501196.88196916174,3479510.3932668744,17.427930430957666
501279.47217780695,3479566.774550234,17.519159234827374
500619.3832812191,3479115.101081007,16.143177353870964
500702.0940624382,3479171.305162014,16.31035470774193
500784.8048436573,3479227.5092430213,16.477532061612894
500867.51562487637,3479283.7133240285,16.64470941548386
500950.2264060955,3479339.917405036,16.811886769354825
501032.93718731456,3479396.1214860426,16.97906412322579
501115.6479685337,3479452.32556705,17.14624147709675
501198.3587497528,3479508.529648057,17.313418830967716
501281.0695309719,3479564.7337290645,17.48059618483868
500620.1703559655,3479114.379052423,16.611414129277954
500702.9430119311,3479170.4921048456,16.724428258555903
500785.7156678966,3479226.6051572687,16.837442387833857
500868.4883238622,3479282.7182096913,16.950456517111807
500951.2609798277,3479338.8312621145,17.06347064638976
501034.0336357933,3479394.944314537,17.17648477566771
501116.80629175884,3479451.05736696,17.289498904945663
501199.57894772437,3479507.170419383,17.402513034223613
501282.35160368995,3479563.283471806,17.515527163501567
500623.48212704714,3479111.6272917734,16.632355039872774
500706.03535409423,3479168.062583547,16.78251007974555
500788.5885811414,3479224.4978753207,16.932665119618328
500871.14180818846,3479280.9331670944,17.082820159491103
500953.6950352356,3479337.368458868,17.232975199363878
501036.2482622827,3479393.803750641,17.383130239236653
501118.80148932984,3479450.239042415,17.53328527910943
501201.3547163769,3479506.6743341885,17.683440318982207
501283.90794342407,3479563.109625962,17.833595358854982
500624.1329089229,3479111.0459473548,16.299789259747406
500706.7103178458,3479167.445894709,16.431978519494816
500789.2877267687,3479223.8458420634,16.564167779242222
500871.8651356916,3479280.245789418,16.696357038989632
500954.44254461443,3479336.645736772,16.828546298737038
501037.0199535373,3479393.0456841267,16.960735558484448
501119.5973624602,3479449.4456314812,17.092924818231854
501202.1747713831,3479505.8455788353,17.225114077979264
501284.752180306,3479562.24552619,17.35730333772667
500624.79558557173,3479110.4590896624,16.552187794228278
500707.39007114345,3479166.834179325,16.566975588456554
500789.9845567152,3479223.2092689876,16.581763382684834
500872.5790422869,3479279.5843586503,16.59655117691311
500955.1735278586,3479335.959448313,16.611338971141386
501037.76801343035,3479392.3345379755,16.626126765369662
501120.3624990021,3479448.7096276376,16.64091455959794
501202.9569845738,3479505.0847173003,16.655702353826218
501285.5514701455,3479561.459806963,16.670490148054494
500627.37455103174,3479108.323723308,16.546770988159942
500709.7816020635,3479164.972446616,16.556141976319886
500792.1886530952,3479221.6211699243,16.565512964479826
500874.5957041269,3479278.2698932323,16.574883952639766
500957.00275515864,3479334.9186165403,16.58425494079971
501039.4098061904,3479391.5673398483,16.59362592895965
501121.8168572221,3479448.2160631567,16.60299691711959
501204.2239082538,3479504.8647864647,16.612367905279534
501286.63095928554,3479561.5135097727,16.621738893439474
500628.25723093085,3479107.554072465,16.188482541427636
500710.6674618616,3479164.198144929,16.242265082855273
500793.07769279246,3479220.8422173937,16.29604762428291
500875.4879237233,3479277.4862898584,16.349830165710546
500957.8981546541,3479334.130362323,16.403612707138183
501040.3083855849,3479390.774434787,16.45739524856582
501122.71861651575,3479447.418507252,16.511177789993457
501205.1288474465,3479504.0625797166,16.564960331421094
501287.53907837736,3479560.706652181,16.61874287284873
500630.2214369248,3479105.8548964183,17.769953004701797
500712.61237384967,3479162.5267928364,17.59770600940359
500795.00331077457,3479219.1986892545,17.42545901410539
500877.3942476994,3479275.8705856726,17.253212018807186
500959.78518462426,3479332.54248209,17.08096502350898
501042.1761215491,3479389.2143785083,16.908718028210778
501124.56705847394,3479445.8862749264,16.736471032912576
501206.9579953988,3479502.5581713445,16.564224037614373
501289.3489323237,3479559.2300677625,16.391977042316167
500632.16640714544,3479104.205116821,17.703789684576737
500714.4819142908,3479160.9862336423,17.45467936915347
500796.79742143623,3479217.767350463,17.20556905373021
500879.1129285816,3479274.5484672845,16.956458738306946
500961.428435727,3479331.3295841054,16.707348422883683
501043.7439428724,3479388.1107009263,16.458238107460417
501126.0594500178,3479444.8918177476,16.209127792037155
501208.3749571632,3479501.6729345685,15.96001747661389
501290.6904643086,3479558.45405139,15.710907161190628
500634.13679990644,3479102.542127635,17.736617278015263
500716.36039981287,3479159.45625527,17.48823455603053
500798.58399971935,3479216.370382905,17.239851834045794
500880.8075996258,3479273.28451054,16.991469112061058
500963.0311995322,3479330.1986381747,16.743086390076325
501045.25479943864,3479387.11276581,16.49470366809159
501127.4783993451,3479444.026893445,16.246320946106852
501209.70199925156,3479500.9410210797,15.997938224122118
501400.3796,3479841.271,17.4178
501399.6328,3479839.34,17.4251
501398.5088,3479836.433,17.407
501397.1592,3479832.943,17.3407
501395.7651,3479829.339,17.3407
501394.3629,3479825.713,17.3648
501393.0285,3479822.262,17.3622
501391.8059,3479819.101,17.2886
501390.5052,3479815.738,17.1842
501388.9315,3479811.668,17.1354
501387.5379,3479808.064,17.1775
501386.3531,3479805.001,17.3398
501385.6881,3479803.281,17.4521
501385.2259,3479802.086,17.5253
501384.6321,3479800.551,17.5578
501383.7385,3479798.24,17.5053
501382.6943,3479795.54,17.2688
501381.7784,3479793.172,16.8693
501380.0132,3479788.607,16.7912
501377.3272,3479781.662,16.7912
501375.6326,3479777.28,16.8537
501373.6025,3479772.03,16.889
501371.8419,3479767.478,16.9964
501370.4523,3479763.884,17.001
501368.9805,3479760.079,17.2748
501368.1284,3479757.875,17.5521
501367.9516,3479757.418,17.9894
501367.6313,3479756.59,18.3122
501366.611,3479753.952,18.992
501365.4906,3479751.055,19.9372
501364.5806,3479748.701,21.2065
501363.1117,3479744.903,21.4698
501362.1017,3479742.291,22.0576
501360.1961,3479737.364,21.8884
501359.6468,3479735.944,21.3968
501359.208,3479734.809,21.1785
501358.4934,3479732.961,19.7976
501357.6478,3479730.774,18.5316
501356.485,3479727.768,17.6146
501356.3112,3479727.318,16.1781
501355.7174,3479725.783,14.603
501355.4516,3479725.095,13.389
501354.657,3479723.041,11.282
501353.367,3479719.705,9.3914
501351.7871,3479715.62,8.3266
501350.5427,3479712.402,7.6877
501349.0291,3479708.488,6.9009
501347.3642,3479704.183,7.1919
501345.5804,3479699.57,6.6709
501342.9636,3479692.804,5.3039
501341.0468,3479687.847,4.9608
501339.2405,3479683.177,5.3108
501337.8118,3479679.482,5.5668
501335.6913,3479673.999,5.9688
501333.5794,3479668.538,7.2324
501332.9029,3479666.789,7.6877
501332.4464,3479665.608,8.3191
501331.634,3479663.508,8.9356
501330.7576,3479661.242,9.6145
501329.8933,3479659.006,10.7806
501329.2078,3479657.234,11.9428
501328.4463,3479655.265,12.4589
501326.9393,3479651.368,12.6667
501325.6271,3479647.975,12.9023
501324.3881,3479644.771,13.1752
501323.7999,3479643.25,13.2886
501323.4394,3479642.318,13.2659
501322.0439,3479638.71,13.0223
501320.7134,3479635.269,12.7158
501319.1981,3479631.351,12.3773
501317.8649,3479627.903,13.0615
501316.2811,3479623.808,14.1797
501314.3093,3479618.709,14.4281
501314.0971,3479618.161,14.7192
501312.9563,3479615.211,14.7192
501312.4827,3479613.986,14.5281
501311.3516,3479611.061,15.5014
501310.8388,3479609.735,15.3481
501310.3888,3479608.572,15.6382
501309.8946,3479607.294,16.8515
501309.3871,3479605.981,16.799
501308.3915,3479603.407,17.6968
501307.637,3479601.456,19.0499
501306.4521,3479598.392,19.1772
501305.4064,3479595.688,19.2713
501304.2252,3479592.634,19.2713
501302.8532,3479589.086,19.0418
501302.0126,3479586.912,18.2311
501300.9606,3479584.192,17.6755
501299.5164,3479580.458,17.5413
501297.8434,3479576.132,17.5145
501296.6137,3479572.952,17.535
501296.0058,3479571.38,17.8556
501295.2449,3479569.412,17.3741
501294.543,3479567.597,16.6721
501294.2034,3479566.719,16.6226
501293.4493,3479564.769,16.6226
501292.0166,3479561.065,16.3864
501291.1224,3479558.752,15.7096
501290.355,3479556.768,15.7543
501289.1058,3479553.538,15.9019
501287.6157,3479549.685,16.4054
501287.17,3479548.532,15.9051
501285.0908,3479543.156,15.6703
501476.97583802964,3479776.98367015,17.81218617980058
501553.57207605924,3479712.6963403,18.206572359601164
501630.1683140889,3479648.40901045,18.600958539401745
501476.2566861654,3479775.085815425,17.849167840370384
501552.88057233085,3479710.83163085,18.273235680740772
501629.50445849623,3479646.5774462754,18.697303521111156
501475.27327157446,3479772.3466136074,17.795565345189665
501552.0377431489,3479708.260227215,18.184130690379327
501628.8022147234,3479644.173840822,18.572696035568992
501474.20469657663,3479769.194997471,17.769221610816036
501551.25019315333,3479705.446994941,18.19774322163207
501628.29568973,3479641.698992412,18.626264832448108
501473.11545756453,3479765.961181664,17.758225557929713
501550.465815129,3479702.5833633277,18.175751115859427
501627.8161726935,3479639.2055449914,18.593276673789145
501472.1973460556,3479762.930400327,17.74451763548522
501550.0317921112,3479700.1478006532,18.12423527097044
501627.8662381667,3479637.36520098,18.503952906455662
501471.36231123813,3479760.1039295876,17.79613490830826
501549.69612247625,3479697.945859175,18.230069816616524
501628.02993371437,3479635.7877887627,18.664004724924784
501470.4006260138,3479757.273336386,17.74582515259982
501548.99535202765,3479695.445672772,18.203050305199646
501627.5900780415,3479633.6180091575,18.66027545779947
501469.14662994415,3479753.9703993346,17.721791307491863
501547.7880598883,3479692.2027986697,18.25938261498373
501626.42948983243,3479630.4351980044,18.79697392247559
501467.5961957459,3479749.929693151,17.632502177317896
501546.2608914918,3479688.191386301,18.129604354635795
501624.9255872377,3479626.453079452,18.62670653195369
501466.2089179962,3479746.33419623,17.727276271426433
501544.8799359925,3479684.6043924596,18.277052542852868
501623.5509539887,3479622.8745886898,18.826828814279303
501464.78603081027,3479742.968593442,17.845666700825863
501543.21896162047,3479680.936186884,18.351533401651725
501621.65189243073,3479618.903780326,18.85740010247759
501463.46491991146,3479740.427125514,17.848012316379318
501541.2417398229,3479677.573251028,18.243924632758635
501619.0185597343,3479614.719376542,18.639836949137948
501462.4983775875,3479738.6118777376,17.52854100278414
501539.77085517487,3479675.137755475,17.53178200556828
501617.0433327623,3479611.6636332124,17.53502300835242
501462.0382722715,3479737.2426706436,16.9747662277787
501539.444444543,3479673.9343412872,16.391732455557406
501616.8506168145,3479610.626011931,15.808698683336107
501461.420932453,3479735.273689176,16.678626337006502
501539.10336490604,3479672.307378351,15.851952674013006
501616.7857973591,3479609.341067527,15.02527901101951
501460.6035735956,3479732.859921825,16.105662946064147
501538.51284719113,3479670.17984365,14.942525892128291
501616.42212078674,3479607.4997654757,13.779388838192439
501459.85883314424,3479730.710321933,15.4604944466681
501537.93926628854,3479668.2486438663,14.051688893336204
501616.01969943277,3479605.7869657995,12.642883340004307
501458.74326985114,3479726.9721648814,15.140987544809283
501537.47333970235,3479665.337329763,13.490775089618566
501616.2034095535,3479603.7024946446,11.84056263442785
501457.1638287374,3479721.4754290637,14.870421308918282
501537.00045747485,3479661.2888581273,12.949642617836565
501616.83708621224,3479601.1022871914,11.028863926754848
501456.0454220863,3479717.873406972,14.700853296315763
501536.4582441727,3479658.466813944,12.548006592631527
501616.871066259,3479599.0602209163,10.39515988894729
501454.64585223695,3479713.4880408915,14.694898376153782
501535.689204474,3479654.9460817827,12.500796752307565
501616.73255671095,3479596.4041226744,10.306695128461348
501453.2726008141,3479709.4780584304,14.749681765957845
501534.7033016282,3479651.4781168606,12.50296353191569
501616.1340024423,3479593.478175291,10.256245297873534
501452.30776059564,3479706.4907525782,14.613800585695099
501534.1632211912,3479649.097505156,12.226601171390197
501616.01868178684,3479591.704257734,9.839401757085295
501451.01257014513,3479702.9427928478,14.786165839889229
501533.04464029026,3479645.8065856956,12.297531679778459
501615.0767104354,3479588.670378544,9.808897519667688
501450.20766776777,3479700.8171143127,14.833371699410016
501532.28693553555,3479643.759228625,12.114643398820032
501614.36620330333,3479586.7013429375,9.395915098230047
501449.7022261217,3479699.9073871216,14.929247218139915
501531.4528522433,3479642.396774243,11.86909443627983
501613.20347836503,3479584.8861613646,8.808941654419746
501448.8503359524,3479698.3381947167,15.119179453999042
501530.0693719049,3479640.0863894336,11.926158907998081
501611.2884078573,3479581.8345841505,8.733138361997122
501447.5901076222,3479695.3801843217,15.567596860317305
501528.56921524444,3479636.8083686437,12.14319372063461
501609.54832286667,3479578.2365529654,8.718790580951913
501446.51172494574,3479692.565516489,16.121753612676038
501527.5328498915,3479634.076032978,12.306307225352079
501608.55397483724,3479575.586549467,8.490860838028118
501445.6402352122,3479690.2969624153,16.92819039273878
501526.69987042446,3479631.8929248312,12.649880785477563
501607.7595056367,3479573.4888872467,8.371571178216346
501444.3499295416,3479686.760493441,17.020194173357837
501525.58815908316,3479628.6179868826,12.570588346715677
501606.82638862473,3479570.4754803237,8.120982520073516
501443.25021668384,3479684.0413407697,17.37834369500166
501524.3987333677,3479625.7916815397,12.699087390003323
501605.5472500516,3479567.5420223093,8.019831085004984
501441.44517439534,3479679.2598018567,17.146030548204074
501522.6942487907,3479621.1556037134,12.403661096408147
501603.943323186,3479563.05140557,7.661291644612218
501440.26829625794,3479676.969423709,16.687904970183936
501520.8897925159,3479617.994847418,11.97900994036787
501601.51128877385,3479559.0202711266,7.270114910551806
501439.1556686852,3479674.934047328,16.3452490972281
501519.1033373705,3479615.0590946553,11.511998194456195
501599.0510060557,3479555.1841419833,6.678747291684292
501437.8118772606,3479672.232749641,15.25240766308304
501517.1303545212,3479611.5044992818,10.707215326166084
501596.44883178186,3479550.776248923,6.162022989249127
501436.24574439303,3479669.0835916772,14.45034307047776
501514.8436887861,3479607.3931833543,10.369086140955522
501593.4416331792,3479545.7027750313,6.287829211433284
501434.72722500906,3479665.60641788,13.860677525427324
501512.96945001814,3479603.4448357597,10.10675505085465
501591.21167502715,3479541.2832536395,6.352832576281974
501433.68619890994,3479664.043083561,13.113056223858868
501511.0611978199,3479600.7681671223,10.048012447717735
501588.43619672983,3479537.4932506834,6.982968671576602
501432.64457050705,3479661.938769092,12.12820353622002
501509.5717410141,3479598.094538184,9.65340707244004
501586.4989115211,3479534.2503072754,7.178610608660061
501431.5810696902,3479660.2870041505,11.332906944392947
501507.7105393804,3479595.479008301,9.276813888785895
501583.8400090705,3479530.6710124514,7.220720833178842
501430.3376812675,3479657.6906745103,9.951796532327718
501506.01836253505,3479592.340349021,8.621593064655436
501581.6990438026,3479526.990023531,7.291389596983154
501428.52750835894,3479653.7468204475,8.746006064798387
501503.68801671785,3479587.788640895,8.10061212959677
501578.84852507676,3479521.8304613424,7.455218194395156
501426.70742660825,3479649.386377955,8.098626960806495
501501.6277532165,3479583.15275591,7.870653921612992
501576.54807982466,3479516.919133865,7.642680882419489
501425.3392725794,3479646.0291152885,8.023714107677291
501500.13584515883,3479579.6562305773,8.359728215354583
501574.93241773825,3479513.283345866,8.695742323031874
501423.8041564588,3479642.094516959,7.673131359343061
501498.5792129177,3479575.701033918,8.445362718686122
501573.35426937655,3479509.3075508773,9.217594078029181
501422.3643437073,3479638.0507405656,8.417749089684191
501497.3644874146,3479571.9184811315,9.643598179368384
501572.36463112186,3479505.786221697,10.869447269052575
501420.6179817832,3479633.4834086527,8.05789829482409
501495.65556356637,3479567.396817306,9.44489658964818
501570.69314534956,3479501.310225959,10.83189488447227
501418.09527784324,3479626.8350958717,7.130008586224804
501493.22695568646,3479560.8661917434,8.95611717244961
501568.3586335296,3479494.897287615,10.782225758674414
501416.11901168904,3479621.815973596,6.977377345527881
501491.19122337806,3479555.7849471928,8.993954691055762
501566.2634350671,3479489.753920789,11.010532036583642
501414.9548096675,3479617.8868614663,7.441790805653103
501490.66911933495,3479552.5967229325,9.572781611306205
501566.3834290024,3479487.3065843987,11.703772416959307
501413.50875890104,3479614.1741295364,7.769631967546576
501489.20571780205,3479548.866259073,9.972463935093153
501564.9026767031,3479483.55838861,12.175295902639728
501411.78297144326,3479609.152754351,8.209773494975686
501487.87464288657,3479544.3065087018,10.45074698995137
501563.9663143298,3479479.460263053,12.691720484927053
501410.409601076,3479604.55543248,9.06304363965024
501487.239802152,3479540.5728649595,10.893687279300483
501564.0700032279,3479476.590297439,12.724330918950724
501409.6913434748,3479602.7507498097,9.311726252393067
501486.47978694964,3479538.712499619,10.935752504786134
501563.26823042444,3479474.674249429,12.559778757179199
501409.084737908,3479601.3850089135,9.723585176890486
501485.7230758159,3479537.162017827,11.128070353780974
501562.36141372385,3479472.9390267404,12.532555530671459
